"Temp"	"S"	"K"	"BMmax"	"TLmax"	"maxBM"
20	100	0.25	6	3.86525325207714	261790.885547889
20	100	0.25	6	2.66872535668614	399.415008615805
20	100	0.25	6	2.90799635711552	2961.04760500419
20	100	0.25	6	2.39530183211633	534.738924797447
20	100	0.25	6	2.49130408767555	3598.47067898316
20	100	0.25	6	2.06078224098904	21989.2392009132
20	100	0.25	6	3.1165114889328	392.92124614651
20	100	0.25	6	3.20921407734171	5790.72852819427
20	100	0.25	6	2	27058.1945957688
20	100	0.25	6	2.87311327932506	282.439026489263
20	100	0.25	6	2.36274281649552	97.2962443262572
20	100	0.25	6	3.06918320158672	1083.39687559035
20	100	0.25	6	2.79808351518663	827.60316587898
20	100	0.25	6	2.03016184035838	20662.1930257256
20	100	0.25	6	2.6418612965346	5858.18867527116
20	100	0.25	6	2.13591545524063	2928.13188546166
20	100	0.25	6	2	29262.6706920884
20	100	0.25	6	2.89507863815059	91.3817604762768
20	100	0.25	6	3.09786512064758	4528.37959327604
20	100	0.25	6	2	25880.7632303136
20	100	0.25	6	2.08234362941685	10341.5745920955
20	100	0.25	6	2.11950217028098	16755.2970599316
20	100	0.25	6	2.40044819989025	10899.1304497346
20	100	0.25	6	3.32887783147184	10434.1588144065
20	100	0.25	6	1	29118.8037333257
20	100	0.25	6	2.91063889812288	96.8972966415293
20	100	0.25	6	3.15664508809583	207.388316197037
20	100	0.25	6	2.47108671111327	6232.85118942666
20	100	0.25	6	3.12138937108417	210.042421587341
20	100	0.25	6	2.48114241033524	10765.2449038338
20	100	0.25	6	1	22514.175921484
20	100	0.25	6	2.05186929718213	3381.3826295227
20	100	0.25	6	2.11347241948391	4692.62249529242
20	100	0.25	6	3.04970033162193	1538.59513520331
20	100	0.25	6	2.68862387470509	8220.55186717356
20	100	0.25	6	2.9118577721905	13186.3943447056
20	100	0.25	6	2.70782378074159	5789.85384750118
20	100	0.25	6	2.93362641453203	7836.25297901512
20	100	0.25	6	3.29636309727484	2019.33012821739
20	100	0.25	6	2.6643892935041	2677.03041580428
25	100	0.25	6	1	14036.8113981919
25	100	0.25	6	2	201.620083809123
25	100	0.25	6	2	2369.91027398798
25	100	0.25	6	1	5.53900960063173
25	100	0.25	6	2	752.214725617114
25	100	0.25	6	2	11770.832208777
25	100	0.25	6	2	318.434357300777
25	100	0.25	6	2	4837.88591207261
25	100	0.25	6	2	7924.15936154565
25	100	0.25	6	2	273.033101607055
25	100	0.25	6	1	7.66663085419168
25	100	0.25	6	2	416.19196894115
25	100	0.25	6	1	2018.01951734904
25	100	0.25	6	2	7568.69453099228
25	100	0.25	6	2	4063.54898126052
25	100	0.25	6	2	1320.88142387894
25	100	0.25	6	1	20140.5966473734
25	100	0.25	6	2	325.072697236249
25	100	0.25	6	2.0990260190998	1763.22678527306
25	100	0.25	6	1	21346.8533512025
25	100	0.25	6	1	14262.4132723789
25	100	0.25	6	2	1703.5083556304
25	100	0.25	6	2	5157.52936935762
25	100	0.25	6	2.13514109101159	1198.4837488166
25	100	0.25	6	1	18395.9674088269
25	100	0.25	6	2	34.4293168484194
25	100	0.25	6	1	14.6563613793063
25	100	0.25	6	2	42.106142147818
25	100	0.25	6	1	7.65152680882095
25	100	0.25	6	2	605.004227193895
25	100	0.25	6	1	14104.1989239326
25	100	0.25	6	2	1602.60345910762
25	100	0.25	6	2	125.029215618476
25	100	0.25	6	2	1091.89468399248
