"Temp"	"S"	"K"	"BMmax"	"TLmax"	"maxBM"
20	100	1	4	2.96694484767548	15412.4440812226
20	100	1	4	2.35443579800549	25189.9334406847
20	100	1	4	3.54667068483662	9396.60947364428
20	100	1	4	2.48289259413872	30532.7292348265
20	100	1	4	2.55910877575719	57980.5564148377
20	100	1	4	2.86057070956644	43386.3050609015
20	100	1	4	2.45046539897987	32085.6679479841
20	100	1	4	3.65223563725828	4275.25363921814
20	100	1	4	3.6820129954438	14389.0407141593
20	100	1	4	3.021580492012	7941.91511904392
20	100	1	4	3.58753002096419	7138.40770995541
20	100	1	4	3.44008687009116	15788.7312986427
20	100	1	4	2.19717305543751	56143.8020629198
20	100	1	4	2.51664292183169	7915.00823392432
20	100	1	4	3.10397983743646	8508.57130261482
20	100	1	4	2.7893815986099	21879.1081660051
20	100	1	4	2.08173373053172	9447.1024264443
20	100	1	4	2.60946718018401	12773.6032574171
20	100	1	4	2.69375061350648	25431.4823402197
20	100	1	4	3.01533590784828	13604.6553990587
20	100	1	4	3.40259475538167	16727.3711633638
20	100	1	4	3.22038459471517	6727.76463605506
20	100	1	4	2.7135199551143	16596.8604097154
20	100	1	4	2.79899435046502	26514.0866873209
20	100	1	4	2.95252852138093	11732.6586277629
20	100	1	4	3.12419284958069	18685.3071383283
20	100	1	4	2.96211905752565	3787.48995315554
20	100	1	4	2.80188090887127	41314.5367966041
20	100	1	4	2.54805777710382	56256.1841126935
20	100	1	4	3.39574774274084	13117.1239996402
20	100	1	4	2.89662841294636	9968.50556310054
20	100	1	4	3.00590204366216	4792.42101068135
20	100	1	4	2.45966974776987	15284.9356353059
20	100	1	4	2.95583568061096	6061.97492125627
20	100	1	4	3.26521232986568	3876.03010542032
20	100	1	4	2.83095270752558	30009.7192615457
20	100	1	4	2.83237316398247	16248.3977736037
20	100	1	4	2.99944482807512	31003.9616397086
20	100	1	4	2.71620489491748	16901.3972464137
20	100	1	4	2.7151168133089	8574.39567408936
20	100	1	4	3.02277666755084	6360.36805149563
20	100	1	4	2.32821039679525	8572.77843177358
20	100	1	4	2.91795629571117	22830.7490411197
20	100	1	4	3.45410392692883	6384.46319998824
20	100	1	4	3.39117438601277	5241.18704889261
20	100	1	4	2.81320858245405	15131.0262823773
20	100	1	4	3.11945518749187	12159.2685248453
20	100	1	4	2.20311573224815	53845.9271032781
20	100	1	4	2.73337278839828	13707.7428748126
20	100	1	4	3.33914961042733	4665.59049783296
20	100	1	4	3.06496614128115	5227.07136352648
20	100	1	4	2.87664252037133	11968.526612281
20	100	1	4	3.0722794190175	38334.5852929578
NA	NA	NA	NA	NA	NA
20	100	1	4	3.00220964409841	6989.10545151705
20	100	1	4	2.75598153401172	14695.217822206
20	100	1	4	2.88844663120125	2242.09125860721
20	100	1	4	3.31766490329712	6244.1608032848
20	100	1	4	2.65588403282512	43723.7613029213
20	100	1	4	2.66094186792825	13550.7777955272
20	100	1	4	2.92396265924879	19419.0831270752
20	100	1	4	2.93831982856707	6712.23220706103
20	100	1	4	2	5568.28803460405
20	100	1	4	3.30747839803417	10813.3615965596
20	100	1	4	2.83998605987303	23887.9222016516
20	100	1	4	3.53835528609149	6850.65357974777
20	100	1	4	3.00795687512822	5226.24560463125
20	100	1	4	3.1095472081175	25310.8486634878
20	100	1	4	2.53551167598418	5595.95096856778
20	100	1	4	3.15684500436065	21928.3997863233
20	100	1	4	2.9087610228105	12925.9095581884
20	100	1	4	2.71622702099592	7410.45731075083
20	100	1	4	2.98203595911771	10572.3412622699
20	100	1	4	2.65473681995547	9583.19101583879
20	100	1	4	2.78721734629153	24690.7584115176
20	100	1	4	2.62808890397573	23959.7533252493
20	100	1	4	3.41865010930897	1812.10651771787
20	100	1	4	2.58080275551738	38466.0272967997
20	100	1	4	2.94708791443565	10606.3147523369
20	100	1	4	3.04764594393428	7335.86886352925
20	100	1	4	2.49359307208685	59445.7450647674
20	100	1	4	3.15466134053016	5198.92235497206
25	100	1	4	2.57252128506312	24723.9829030806
25	100	1	4	2.84891815644106	2926.12576679504
25	100	1	4	2.69433993660671	10662.769126047
